split,row_id,group_id
train,1,12816177013697617925
train,2,10539271283961051071
train,4,3703347433873037581
train,6,4552925917595615164
train,7,14456930291123660273
train,8,14547390297170085011
train,9,13197426831660621428
train,12,7464429288297915064
train,15,380264510751012186
train,16,833253205382390921
train,19,3494250555080783753
train,22,6517130074721695667
train,23,9985116505034206452
train,26,1906069974405082520
train,27,6305389621858259219
train,29,15255519671477510073
train,30,3933886296999063760
train,31,222992878073105781
train,32,4556256472297801959
train,33,16164245777420927440
train,45,3933886296999063760
train,47,3494250555080783753
train,50,16164245777420927440
train,52,1378160361063041439
train,53,7157631882990673600
train,55,6517130074721695667
train,56,2033506848451370756
train,57,4757004652079025251
train,58,7311808897764695838
train,59,5127878088967066821
train,60,9151669764478585745
train,64,4106527973129540887
train,65,6563696386679920944
train,66,6563696386679920944
train,67,14219469232104377133
train,68,7884238669149658161
train,69,10395993465976512970
train,72,7311808897764695838
train,73,16164245777420927440
train,76,7286060296444835846
train,78,9184494546452176042
train,81,7464429288297915064
train,82,7286060296444835846
train,86,10539271283961051071
train,87,7157631882990673600
train,88,13197426831660621428
train,89,11533471517763731933
train,94,3703347433873037581
train,95,7126979072579706712
train,98,9184494546452176042
train,99,14219469232104377133
train,105,6563696386679920944
train,106,2860266914913243763
train,110,779010489516208886
train,111,15180030701036252205
train,115,11714911050137312102
train,118,18393380424088899902
train,119,2928394120619732261
train,120,10829525609740651031
train,126,433422742429117681
train,128,380264510751012186
train,130,3703347433873037581
train,131,59563343903943478
train,137,2860266914913243763
train,140,2033506848451370756
train,141,903425415547655004
train,143,14547390297170085011
train,145,8813459275462154891
train,146,6305389621858259219
train,149,13149960228396626776
train,150,7126979072579706712
train,151,8372103036707258832
train,152,4106527973129540887
train,153,14456930291123660273
train,155,6305389621858259219
train,157,3193110456536102066
train,159,7311808897764695838
train,160,4552925917595615164
train,161,903425415547655004
train,163,4106527973129540887
train,164,7286060296444835846
train,168,14219469232104377133
train,169,13149960228396626776
train,170,1633077101789385956
train,174,7681735671422946543
train,176,8778145279652222064
train,179,16164245777420927440
train,180,9184494546452176042
train,182,9415233787243991652
train,185,7126979072579706712
train,189,15255519671477510073
train,190,3392607520233113049
train,192,5637171177688138856
train,195,7286060296444835846
train,196,903425415547655004
train,197,13344013943894260190
train,198,15180030701036252205
train,199,903425415547655004
train,200,6517130074721695667
train,202,18393380424088899902
train,203,433422742429117681
train,204,10829525609740651031
train,206,10990274489596691850
train,210,10990274489596691850
train,212,6305389621858259219
train,214,4155552024635161694
train,215,17951410366048416543
train,216,15255519671477510073
train,218,4757004652079025251
train,219,11533471517763731933
train,222,3933886296999063760
train,224,7167329586276071870
train,225,9029148243980292461
train,229,7157631882990673600
train,230,9029148243980292461
train,233,3392607520233113049
train,234,2314355766595058403
train,235,5127878088967066821
train,238,14547390297170085011
train,239,3193110456536102066
train,241,16164245777420927440
train,242,13197426831660621428
train,243,3212080770719938515
train,244,10829525609740651031
train,245,17951410366048416543
train,247,9728360064296503812
train,248,13640118791446356878
train,250,7884238669149658161
train,253,9184494546452176042
train,257,433422742429117681
train,259,10539271283961051071
train,265,6305389621858259219
train,266,14219469232104377133
train,267,5302328922938549098
train,268,14547390297170085011
train,269,10539271283961051071
train,270,3703347433873037581
train,271,15363031408316951214
train,273,11714911050137312102
train,276,903425415547655004
train,277,7136007211031035799
train,279,1378160361063041439
train,280,3141391476646313355
train,281,7286060296444835846
train,282,10990274489596691850
train,284,5637171177688138856
train,285,15255519671477510073
train,288,2314355766595058403
train,289,59563343903943478
train,291,8372103036707258832
train,292,15255519671477510073
train,293,7681735671422946543
train,294,15180030701036252205
train,297,11032972375804727196
train,298,3212080770719938515
train,300,833253205382390921
train,304,9029148243980292461
train,305,1906069974405082520
train,308,9029148243980292461
train,309,779010489516208886
train,310,11714911050137312102
train,311,7069279127234648490
train,312,4552925917595615164
train,314,13344013943894260190
train,316,5127878088967066821
train,317,380264510751012186
train,318,11723817789070393620
train,324,13304175874445473708
train,325,7126979072579706712
train,326,2928394120619732261
train,328,1633077101789385956
train,330,12816177013697617925
train,332,2832837163574657009
train,333,5637171177688138856
train,335,3193110456536102066
train,336,11714911050137312102
train,338,9985116505034206452
train,341,7167329586276071870
train,342,14547390297170085011
train,343,9415233787243991652
train,345,833253205382390921
train,348,8372103036707258832
train,349,9184494546452176042
train,350,9728360064296503812
train,353,17951410366048416543
train,354,2804036452383970560
train,356,16130397955524846863
train,359,7167329586276071870
train,360,11032972375804727196
train,361,7681735671422946543
train,366,3193110456536102066
train,368,7311808897764695838
train,369,3494250555080783753
train,371,14547390297170085011
train,372,10395993465976512970
train,373,9415233787243991652
train,374,8372103036707258832
train,375,4552925917595615164
train,379,15363031408316951214
train,380,4155552024635161694
train,382,2217437892012799629
train,385,7286060296444835846
train,386,16164245777420927440
train,387,9151669764478585745
train,390,10990274489596691850
train,391,10990274489596691850
train,392,59563343903943478
train,395,4757004652079025251
train,397,3494250555080783753
train,398,9985116505034206452
train,399,6325844468188908084
train,400,10539271283961051071
train,402,4556256472297801959
train,405,903425415547655004
train,408,7136007211031035799
train,410,833253205382390921
train,413,4155552024635161694
train,415,903425415547655004
train,417,10395993465976512970
train,418,7126979072579706712
train,423,8778145279652222064
train,425,433422742429117681
train,426,11533471517763731933
train,427,4757004652079025251
train,428,4155552024635161694
train,429,5637171177688138856
train,431,3212080770719938515
